bitcoin_date,price,bitcoin_sats,one_dollar_sats
2022-12-06 00:00:00 UTC,16973.37,100000000.00,5892
2022-12-07 00:00:00 UTC,17085.64,100000000.00,5853
2022-12-08 00:00:00 UTC,16851.30,100000000.00,5934
2022-12-09 00:00:00 UTC,17235.01,100000000.00,5802
2022-12-10 00:00:00 UTC,17149.82,100000000.00,5831
2022-12-11 00:00:00 UTC,17125.36,100000000.00,5839
2022-12-12 00:00:00 UTC,17101.04,100000000.00,5848
2022-12-13 00:00:00 UTC,17179.60,100000000.00,5821
2022-12-14 00:00:00 UTC,17784.16,100000000.00,5623
2022-12-15 00:00:00 UTC,17808.72,100000000.00,5615
2022-12-16 00:00:00 UTC,17338.36,100000000.00,5768
2022-12-17 00:00:00 UTC,16623.76,100000000.00,6015
2022-12-18 00:00:00 UTC,16806.49,100000000.00,5950
2022-12-19 00:00:00 UTC,16742.82,100000000.00,5973
2022-12-20 00:00:00 UTC,16422.56,100000000.00,6089
2022-12-21 00:00:00 UTC,16899.33,100000000.00,5917
2022-12-22 00:00:00 UTC,16816.85,100000000.00,5946
2022-12-23 00:00:00 UTC,16824.79,100000000.00,5944
2022-12-24 00:00:00 UTC,16791.46,100000000.00,5955
2022-12-25 00:00:00 UTC,16848.57,100000000.00,5935
2022-12-26 00:00:00 UTC,16842.18,100000000.00,5937
2022-12-27 00:00:00 UTC,16900.08,100000000.00,5917
2022-12-28 00:00:00 UTC,16701.84,100000000.00,5987
2022-12-29 00:00:00 UTC,16538.91,100000000.00,6046
2022-12-30 00:00:00 UTC,16644.38,100000000.00,6008
2022-12-31 00:00:00 UTC,16604.02,100000000.00,6023
2023-01-01 00:00:00 UTC,16540.69,100000000.00,6046
2023-01-02 00:00:00 UTC,16615.97,100000000.00,6018
2023-01-03 00:00:00 UTC,16674.34,100000000.00,5997
2023-01-04 00:00:00 UTC,16677.65,100000000.00,5996
2023-01-05 00:00:00 UTC,16855.17,100000000.00,5933
2023-01-06 00:00:00 UTC,16832.10,100000000.00,5941
2023-01-07 00:00:00 UTC,16960.23,100000000.00,5896
2023-01-08 00:00:00 UTC,16950.86,100000000.00,5899
2023-01-09 00:00:00 UTC,17074.62,100000000.00,5857
2023-01-10 00:00:00 UTC,17194.91,100000000.00,5816
2023-01-11 00:00:00 UTC,17436.90,100000000.00,5735
2023-01-12 00:00:00 UTC,17996.83,100000000.00,5557
2023-01-13 00:00:00 UTC,18866.81,100000000.00,5300
2023-01-14 00:00:00 UTC,19941.78,100000000.00,5015
2023-01-15 00:00:00 UTC,21019.21,100000000.00,4758
2023-01-16 00:00:00 UTC,20853.23,100000000.00,4795
2023-01-17 00:00:00 UTC,21175.34,100000000.00,4722
2023-01-18 00:00:00 UTC,21156.78,100000000.00,4727
2023-01-19 00:00:00 UTC,20726.84,100000000.00,4825
2023-01-20 00:00:00 UTC,21081.67,100000000.00,4743
2023-01-21 00:00:00 UTC,22705.83,100000000.00,4404
2023-01-22 00:00:00 UTC,22771.02,100000000.00,4392
2023-01-23 00:00:00 UTC,22736.66,100000000.00,4398
2023-01-24 00:00:00 UTC,22984.87,100000000.00,4351
2023-01-25 00:00:00 UTC,22610.01,100000000.00,4423
2023-01-26 00:00:00 UTC,23180.42,100000000.00,4314
2023-01-27 00:00:00 UTC,23024.75,100000000.00,4343
2023-01-28 00:00:00 UTC,23082.86,100000000.00,4332
2023-01-29 00:00:00 UTC,23022.23,100000000.00,4344
2023-01-30 00:00:00 UTC,23797.46,100000000.00,4202
2023-01-31 00:00:00 UTC,22840.39,100000000.00,4378
2023-02-01 00:00:00 UTC,23137.32,100000000.00,4322
2023-02-02 00:00:00 UTC,23725.16,100000000.00,4215
2023-02-03 00:00:00 UTC,23539.68,100000000.00,4248
2023-02-04 00:00:00 UTC,23451.58,100000000.00,4264
2023-02-05 00:00:00 UTC,23340.35,100000000.00,4284
2023-02-06 00:00:00 UTC,22946.29,100000000.00,4358
2023-02-07 00:00:00 UTC,22786.48,100000000.00,4389
2023-02-08 00:00:00 UTC,23294.91,100000000.00,4293
2023-02-09 00:00:00 UTC,22947.51,100000000.00,4358
2023-02-10 00:00:00 UTC,21820.89,100000000.00,4583
2023-02-11 00:00:00 UTC,21630.13,100000000.00,4623
2023-02-12 00:00:00 UTC,21889.43,100000000.00,4568
2023-02-13 00:00:00 UTC,21779.87,100000000.00,4591
2023-02-14 00:00:00 UTC,21807.83,100000000.00,4586
2023-02-15 00:00:00 UTC,22220.07,100000000.00,4500
2023-02-16 00:00:00 UTC,24307.88,100000000.00,4114
2023-02-17 00:00:00 UTC,23756.91,100000000.00,4209
2023-02-18 00:00:00 UTC,24628.82,100000000.00,4060
2023-02-19 00:00:00 UTC,24642.79,100000000.00,4058
2023-02-20 00:00:00 UTC,24284.48,100000000.00,4118
2023-02-21 00:00:00 UTC,24786.67,100000000.00,4034
2023-02-22 00:00:00 UTC,24417.39,100000000.00,4095
2023-02-23 00:00:00 UTC,24146.10,100000000.00,4141
2023-02-24 00:00:00 UTC,23951.11,100000000.00,4175
2023-02-25 00:00:00 UTC,23172.29,100000000.00,4315
2023-02-26 00:00:00 UTC,23157.04,100000000.00,4318
2023-02-27 00:00:00 UTC,23541.12,100000000.00,4248
2023-02-28 00:00:00 UTC,23518.12,100000000.00,4252
2023-03-01 00:00:00 UTC,23155.54,100000000.00,4319
2023-03-02 00:00:00 UTC,23634.33,100000000.00,4231
2023-03-03 00:00:00 UTC,23464.34,100000000.00,4262
2023-03-04 00:00:00 UTC,22367.43,100000000.00,4471
2023-03-05 00:00:00 UTC,22348.33,100000000.00,4475
2023-03-06 00:00:00 UTC,22421.89,100000000.00,4460
2023-03-07 00:00:00 UTC,22415.11,100000000.00,4461
2023-03-08 00:00:00 UTC,22217.21,100000000.00,4501
2023-03-09 00:00:00 UTC,21712.65,100000000.00,4606
2023-03-10 00:00:00 UTC,20376.32,100000000.00,4908
2023-03-11 00:00:00 UTC,20195.23,100000000.00,4952
2023-03-12 00:00:00 UTC,20521.56,100000000.00,4873
2023-03-13 00:00:00 UTC,22095.71,100000000.00,4526
2023-03-14 00:00:00 UTC,24178.96,100000000.00,4136
2023-03-15 00:00:00 UTC,24758.77,100000000.00,4039
2023-03-16 00:00:00 UTC,24470.88,100000000.00,4086
2023-03-17 00:00:00 UTC,25161.27,100000000.00,3974
2023-03-18 00:00:00 UTC,27466.68,100000000.00,3641
2023-03-19 00:00:00 UTC,27107.79,100000000.00,3689
2023-03-20 00:00:00 UTC,28186.84,100000000.00,3548
2023-03-21 00:00:00 UTC,27929.17,100000000.00,3580
2023-03-22 00:00:00 UTC,28264.24,100000000.00,3538
2023-03-23 00:00:00 UTC,27449.25,100000000.00,3643
2023-03-24 00:00:00 UTC,28459.74,100000000.00,3514
2023-03-25 00:00:00 UTC,27595.49,100000000.00,3624
2023-03-26 00:00:00 UTC,27670.20,100000000.00,3614
2023-03-27 00:00:00 UTC,28048.47,100000000.00,3565
2023-03-28 00:00:00 UTC,27182.30,100000000.00,3679
2023-03-29 00:00:00 UTC,27291.35,100000000.00,3664
2023-03-30 00:00:00 UTC,28395.00,100000000.00,3522
2023-03-31 00:00:00 UTC,28041.12,100000000.00,3566
2023-04-01 00:00:00 UTC,28516.78,100000000.00,3507
2023-04-02 00:00:00 UTC,28498.94,100000000.00,3509
2023-04-03 00:00:00 UTC,28236.51,100000000.00,3542
2023-04-04 00:00:00 UTC,27815.43,100000000.00,3595
2023-04-05 00:00:00 UTC,28175.33,100000000.00,3549
2023-04-06 00:00:00 UTC,28197.20,100000000.00,3546
2023-04-07 00:00:00 UTC,28042.98,100000000.00,3566
2023-04-08 00:00:00 UTC,27934.44,100000000.00,3580
2023-04-09 00:00:00 UTC,27968.13,100000000.00,3575
2023-04-10 00:00:00 UTC,28351.24,100000000.00,3527
2023-04-11 00:00:00 UTC,29657.97,100000000.00,3372
2023-04-12 00:00:00 UTC,30260.94,100000000.00,3305
2023-04-13 00:00:00 UTC,29904.14,100000000.00,3344
2023-04-14 00:00:00 UTC,30405.03,100000000.00,3289
2023-04-15 00:00:00 UTC,30468.41,100000000.00,3282
2023-04-16 00:00:00 UTC,30312.16,100000000.00,3299
2023-04-17 00:00:00 UTC,30304.81,100000000.00,3300
2023-04-18 00:00:00 UTC,29467.46,100000000.00,3394
2023-04-19 00:00:00 UTC,30365.90,100000000.00,3293
2023-04-20 00:00:00 UTC,28833.22,100000000.00,3468
2023-04-21 00:00:00 UTC,28255.58,100000000.00,3539
2023-04-22 00:00:00 UTC,27300.16,100000000.00,3663
2023-04-23 00:00:00 UTC,27861.64,100000000.00,3589
2023-04-24 00:00:00 UTC,27606.58,100000000.00,3622
2023-04-25 00:00:00 UTC,27511.64,100000000.00,3635
2023-04-26 00:00:00 UTC,28351.22,100000000.00,3527
2023-04-27 00:00:00 UTC,28352.19,100000000.00,3527
2023-04-28 00:00:00 UTC,29483.52,100000000.00,3392
2023-04-29 00:00:00 UTC,29339.99,100000000.00,3408
2023-04-30 00:00:00 UTC,29217.94,100000000.00,3423
2023-05-01 00:00:00 UTC,29362.06,100000000.00,3406
2023-05-02 00:00:00 UTC,28125.50,100000000.00,3555
2023-05-03 00:00:00 UTC,28654.39,100000000.00,3490
2023-05-04 00:00:00 UTC,28988.32,100000000.00,3450
2023-05-05 00:00:00 UTC,28846.46,100000000.00,3467
2023-05-06 00:00:00 UTC,29520.32,100000000.00,3387
2023-05-07 00:00:00 UTC,28887.74,100000000.00,3462
2023-05-08 00:00:00 UTC,28611.44,100000000.00,3495
2023-05-09 00:00:00 UTC,27696.76,100000000.00,3611
2023-05-10 00:00:00 UTC,27607.39,100000000.00,3622
2023-05-11 00:00:00 UTC,27639.73,100000000.00,3618
2023-05-12 00:00:00 UTC,27024.77,100000000.00,3700
2023-05-13 00:00:00 UTC,26787.69,100000000.00,3733
2023-05-14 00:00:00 UTC,26798.13,100000000.00,3732
2023-05-15 00:00:00 UTC,26911.81,100000000.00,3716
2023-05-16 00:00:00 UTC,27227.79,100000000.00,3673
2023-05-17 00:00:00 UTC,27022.71,100000000.00,3701
2023-05-18 00:00:00 UTC,27389.97,100000000.00,3651
2023-05-19 00:00:00 UTC,26842.95,100000000.00,3725
2023-05-20 00:00:00 UTC,26884.37,100000000.00,3720
2023-05-21 00:00:00 UTC,27093.79,100000000.00,3691
2023-05-22 00:00:00 UTC,26773.83,100000000.00,3735
2023-05-23 00:00:00 UTC,26869.69,100000000.00,3722
2023-05-24 00:00:00 UTC,27222.94,100000000.00,3673
2023-05-25 00:00:00 UTC,26338.95,100000000.00,3797
2023-05-26 00:00:00 UTC,26475.61,100000000.00,3777
2023-05-27 00:00:00 UTC,26717.99,100000000.00,3743
2023-05-28 00:00:00 UTC,26848.24,100000000.00,3725
2023-05-29 00:00:00 UTC,28110.31,100000000.00,3557
2023-05-30 00:00:00 UTC,27759.75,100000000.00,3602
2023-05-31 00:00:00 UTC,27713.91,100000000.00,3608
2023-06-01 00:00:00 UTC,27245.47,100000000.00,3670
2023-06-02 00:00:00 UTC,26824.10,100000000.00,3728
2023-06-03 00:00:00 UTC,27247.74,100000000.00,3670
2023-06-04 00:00:00 UTC,27066.37,100000000.00,3695
2023-06-05 00:00:00 UTC,27315.45,100000000.00,3661
2023-06-06 00:00:00 UTC,25792.62,100000000.00,3877
2023-06-07 00:00:00 UTC,27216.62,100000000.00,3674
2023-06-08 00:00:00 UTC,26346.24,100000000.00,3796
2023-06-09 00:00:00 UTC,26507.91,100000000.00,3772
2023-06-10 00:00:00 UTC,26469.58,100000000.00,3778
2023-06-11 00:00:00 UTC,25858.12,100000000.00,3867
2023-06-12 00:00:00 UTC,25916.58,100000000.00,3859
2023-06-13 00:00:00 UTC,25910.36,100000000.00,3859
2023-06-14 00:00:00 UTC,25872.21,100000000.00,3865
2023-06-15 00:00:00 UTC,25107.75,100000000.00,3983
2023-06-16 00:00:00 UTC,25564.60,100000000.00,3912
2023-06-17 00:00:00 UTC,26327.33,100000000.00,3798
2023-06-18 00:00:00 UTC,26501.04,100000000.00,3773
2023-06-19 00:00:00 UTC,26333.09,100000000.00,3798
2023-06-20 00:00:00 UTC,26779.39,100000000.00,3734
2023-06-21 00:00:00 UTC,28330.89,100000000.00,3530
2023-06-22 00:00:00 UTC,30101.76,100000000.00,3322
2023-06-23 00:00:00 UTC,29935.63,100000000.00,3341
2023-06-24 00:00:00 UTC,30629.24,100000000.00,3265
2023-06-25 00:00:00 UTC,30537.82,100000000.00,3275
2023-06-26 00:00:00 UTC,30454.76,100000000.00,3284
2023-06-27 00:00:00 UTC,30285.51,100000000.00,3302
2023-06-28 00:00:00 UTC,30693.55,100000000.00,3258
2023-06-29 00:00:00 UTC,30083.48,100000000.00,3324
2023-06-30 00:00:00 UTC,30466.61,100000000.00,3282
2023-07-01 00:00:00 UTC,30480.78,100000000.00,3281
2023-07-02 00:00:00 UTC,30583.62,100000000.00,3270
2023-07-03 00:00:00 UTC,30571.89,100000000.00,3271
2023-07-04 00:00:00 UTC,31134.71,100000000.00,3212
2023-07-05 00:00:00 UTC,30775.62,100000000.00,3249
2023-07-06 00:00:00 UTC,30484.79,100000000.00,3280
2023-07-07 00:00:00 UTC,29990.06,100000000.00,3334
2023-07-08 00:00:00 UTC,30315.27,100000000.00,3299
2023-07-09 00:00:00 UTC,30264.20,100000000.00,3304
2023-07-10 00:00:00 UTC,30169.87,100000000.00,3315
2023-07-11 00:00:00 UTC,30394.28,100000000.00,3290
2023-07-12 00:00:00 UTC,30620.81,100000000.00,3266
2023-07-13 00:00:00 UTC,30407.42,100000000.00,3289
2023-07-14 00:00:00 UTC,31446.01,100000000.00,3180
2023-07-15 00:00:00 UTC,30311.83,100000000.00,3299
2023-07-16 00:00:00 UTC,30297.97,100000000.00,3301
2023-07-17 00:00:00 UTC,30237.33,100000000.00,3307
2023-07-18 00:00:00 UTC,30147.86,100000000.00,3317
2023-07-19 00:00:00 UTC,29848.03,100000000.00,3350
2023-07-20 00:00:00 UTC,29919.87,100000000.00,3342
2023-07-21 00:00:00 UTC,29787.04,100000000.00,3357
2023-07-22 00:00:00 UTC,29914.68,100000000.00,3343
2023-07-23 00:00:00 UTC,29710.16,100000000.00,3366
2023-07-24 00:00:00 UTC,30057.96,100000000.00,3327
2023-07-25 00:00:00 UTC,29184.90,100000000.00,3426
2023-07-26 00:00:00 UTC,29222.97,100000000.00,3422
2023-07-27 00:00:00 UTC,29363.67,100000000.00,3406
2023-07-28 00:00:00 UTC,29200.24,100000000.00,3425
2023-07-29 00:00:00 UTC,29314.10,100000000.00,3411
2023-07-30 00:00:00 UTC,29356.75,100000000.00,3406
2023-07-31 00:00:00 UTC,29277.76,100000000.00,3416
2023-08-01 00:00:00 UTC,29233.14,100000000.00,3421
2023-08-02 00:00:00 UTC,29537.11,100000000.00,3386
2023-08-03 00:00:00 UTC,29146.64,100000000.00,3431
2023-08-04 00:00:00 UTC,29176.15,100000000.00,3427
2023-08-05 00:00:00 UTC,29087.94,100000000.00,3438
2023-08-06 00:00:00 UTC,29046.80,100000000.00,3443
2023-08-07 00:00:00 UTC,29044.20,100000000.00,3443
2023-08-08 00:00:00 UTC,29178.15,100000000.00,3427
2023-08-09 00:00:00 UTC,29779.56,100000000.00,3358
2023-08-10 00:00:00 UTC,29585.49,100000000.00,3380
2023-08-11 00:00:00 UTC,29423.82,100000000.00,3399
2023-08-12 00:00:00 UTC,29396.85,100000000.00,3402
2023-08-13 00:00:00 UTC,29412.14,100000000.00,3400
2023-08-14 00:00:00 UTC,29284.97,100000000.00,3415
2023-08-15 00:00:00 UTC,29400.59,100000000.00,3401
2023-08-16 00:00:00 UTC,29170.49,100000000.00,3428
2023-08-17 00:00:00 UTC,28754.20,100000000.00,3478
2023-08-18 00:00:00 UTC,26501.59,100000000.00,3773
2023-08-19 00:00:00 UTC,26042.84,100000000.00,3840
2023-08-20 00:00:00 UTC,26104.78,100000000.00,3831
2023-08-21 00:00:00 UTC,26160.70,100000000.00,3823
2023-08-22 00:00:00 UTC,26119.01,100000000.00,3829
2023-08-23 00:00:00 UTC,26033.68,100000000.00,3841
2023-08-24 00:00:00 UTC,26450.01,100000000.00,3781
2023-08-25 00:00:00 UTC,26134.93,100000000.00,3826
2023-08-26 00:00:00 UTC,26044.04,100000000.00,3840
2023-08-27 00:00:00 UTC,26002.02,100000000.00,3846
2023-08-28 00:00:00 UTC,26082.72,100000000.00,3834
2023-08-29 00:00:00 UTC,26109.27,100000000.00,3830
2023-08-30 00:00:00 UTC,27730.50,100000000.00,3606
2023-08-31 00:00:00 UTC,27297.26,100000000.00,3663
2023-09-01 00:00:00 UTC,25927.42,100000000.00,3857
2023-09-02 00:00:00 UTC,25812.33,100000000.00,3874
2023-09-03 00:00:00 UTC,25853.66,100000000.00,3868
2023-09-04 00:00:00 UTC,25959.60,100000000.00,3852
2023-09-05 00:00:00 UTC,25829.36,100000000.00,3872
2023-09-06 00:00:00 UTC,25784.41,100000000.00,3878
2023-09-07 00:00:00 UTC,25752.96,100000000.00,3883
2023-09-08 00:00:00 UTC,26192.33,100000000.00,3818
2023-09-09 00:00:00 UTC,25907.23,100000000.00,3860
2023-09-10 00:00:00 UTC,25889.33,100000000.00,3863
2023-09-11 00:00:00 UTC,25834.58,100000000.00,3871
2023-09-12 00:00:00 UTC,25133.30,100000000.00,3979
2023-09-13 00:00:00 UTC,25866.81,100000000.00,3866
2023-09-14 00:00:00 UTC,26223.44,100000000.00,3813
2023-09-15 00:00:00 UTC,26531.40,100000000.00,3769
2023-09-16 00:00:00 UTC,26634.63,100000000.00,3755
2023-09-17 00:00:00 UTC,26557.77,100000000.00,3765
2023-09-18 00:00:00 UTC,26520.99,100000000.00,3771
2023-09-19 00:00:00 UTC,26741.46,100000000.00,3740
2023-09-20 00:00:00 UTC,27219.30,100000000.00,3674
2023-09-21 00:00:00 UTC,27115.85,100000000.00,3688
2023-09-22 00:00:00 UTC,26561.13,100000000.00,3765
2023-09-23 00:00:00 UTC,26572.04,100000000.00,3763
2023-09-24 00:00:00 UTC,26573.92,100000000.00,3763
2023-09-25 00:00:00 UTC,26249.56,100000000.00,3810
2023-09-26 00:00:00 UTC,26298.63,100000000.00,3802
2023-09-27 00:00:00 UTC,26204.76,100000000.00,3816
2023-09-28 00:00:00 UTC,26350.15,100000000.00,3795
2023-09-29 00:00:00 UTC,27009.01,100000000.00,3702
2023-09-30 00:00:00 UTC,26917.20,100000000.00,3715
2023-10-01 00:00:00 UTC,26969.88,100000000.00,3708
2023-10-02 00:00:00 UTC,27967.51,100000000.00,3576
2023-10-03 00:00:00 UTC,27615.06,100000000.00,3621
2023-10-04 00:00:00 UTC,27439.12,100000000.00,3644
2023-10-05 00:00:00 UTC,27792.11,100000000.00,3598
2023-10-06 00:00:00 UTC,27435.87,100000000.00,3645
2023-10-07 00:00:00 UTC,27958.20,100000000.00,3577
2023-10-08 00:00:00 UTC,27977.54,100000000.00,3574
2023-10-09 00:00:00 UTC,27948.10,100000000.00,3578
2023-10-10 00:00:00 UTC,27593.78,100000000.00,3624
2023-10-11 00:00:00 UTC,27392.25,100000000.00,3651
2023-10-12 00:00:00 UTC,26842.19,100000000.00,3725
2023-10-13 00:00:00 UTC,26729.14,100000000.00,3741
2023-10-14 00:00:00 UTC,26841.14,100000000.00,3726
2023-10-15 00:00:00 UTC,26863.18,100000000.00,3723
2023-10-16 00:00:00 UTC,27150.30,100000000.00,3683
2023-10-17 00:00:00 UTC,28513.31,100000000.00,3507
2023-10-18 00:00:00 UTC,28417.72,100000000.00,3519
2023-10-19 00:00:00 UTC,28328.25,100000000.00,3530
2023-10-20 00:00:00 UTC,28715.75,100000000.00,3482
2023-10-21 00:00:00 UTC,29677.39,100000000.00,3370
2023-10-22 00:00:00 UTC,29920.07,100000000.00,3342
2023-10-23 00:00:00 UTC,30019.38,100000000.00,3331
2023-10-24 00:00:00 UTC,32953.26,100000000.00,3035
2023-10-25 00:00:00 UTC,33846.72,100000000.00,2954
2023-10-26 00:00:00 UTC,34471.99,100000000.00,2901
2023-10-27 00:00:00 UTC,34174.45,100000000.00,2926
2023-10-28 00:00:00 UTC,33899.09,100000000.00,2950
2023-10-29 00:00:00 UTC,34092.63,100000000.00,2933
2023-10-30 00:00:00 UTC,34556.24,100000000.00,2894
2023-10-31 00:00:00 UTC,34498.70,100000000.00,2899
2023-11-01 00:00:00 UTC,34672.29,100000000.00,2884
2023-11-02 00:00:00 UTC,35457.45,100000000.00,2820
2023-11-03 00:00:00 UTC,34924.06,100000000.00,2863
2023-11-04 00:00:00 UTC,34731.38,100000000.00,2879
2023-11-05 00:00:00 UTC,35048.41,100000000.00,2853
2023-11-06 00:00:00 UTC,35061.93,100000000.00,2852
2023-11-07 00:00:00 UTC,35031.27,100000000.00,2855
2023-11-08 00:00:00 UTC,35436.54,100000000.00,2822
2023-11-09 00:00:00 UTC,35795.08,100000000.00,2794
2023-11-10 00:00:00 UTC,36768.42,100000000.00,2720
2023-11-11 00:00:00 UTC,37344.25,100000000.00,2678
2023-11-12 00:00:00 UTC,37122.72,100000000.00,2694
2023-11-13 00:00:00 UTC,37067.70,100000000.00,2698
2023-11-14 00:00:00 UTC,36549.16,100000000.00,2736
2023-11-15 00:00:00 UTC,35545.20,100000000.00,2813
2023-11-16 00:00:00 UTC,37903.66,100000000.00,2638
2023-11-17 00:00:00 UTC,36201.52,100000000.00,2762
2023-11-18 00:00:00 UTC,36527.76,100000000.00,2738
2023-11-19 00:00:00 UTC,36582.37,100000000.00,2734
2023-11-20 00:00:00 UTC,37413.99,100000000.00,2673
2023-11-21 00:00:00 UTC,37489.30,100000000.00,2667
2023-11-22 00:00:00 UTC,35965.36,100000000.00,2780
2023-11-23 00:00:00 UTC,37464.83,100000000.00,2669
2023-11-24 00:00:00 UTC,37293.32,100000000.00,2681
2023-11-25 00:00:00 UTC,37738.93,100000000.00,2650
2023-11-26 00:00:00 UTC,37809.85,100000000.00,2645
2023-11-27 00:00:00 UTC,37491.84,100000000.00,2667
2023-11-28 00:00:00 UTC,37250.17,100000000.00,2685
2023-11-29 00:00:00 UTC,37802.24,100000000.00,2645
2023-11-30 00:00:00 UTC,37810.35,100000000.00,2645
2023-12-01 00:00:00 UTC,37711.82,100000000.00,2652
2023-12-02 00:00:00 UTC,38688.26,100000000.00,2585
2023-12-03 00:00:00 UTC,39481.67,100000000.00,2533
2023-12-04 00:00:00 UTC,39960.28,100000000.00,2502
2023-12-05 00:00:00 UTC,41974.33,100000000.00,2382
2023-12-06 00:00:00 UTC,44105.94,100000000.00,2267
2023-12-07 00:00:00 UTC,43788.29,100000000.00,2284
2023-12-08 00:00:00 UTC,43270.12,100000000.00,2311
2023-12-09 00:00:00 UTC,44202.18,100000000.00,2262
2023-12-10 00:00:00 UTC,43745.49,100000000.00,2286
2023-12-11 00:00:00 UTC,43757.96,100000000.00,2285
2023-12-12 00:00:00 UTC,41200.96,100000000.00,2427
2023-12-13 00:00:00 UTC,41450.82,100000000.00,2412
2023-12-14 00:00:00 UTC,42931.76,100000000.00,2329
2023-12-15 00:00:00 UTC,43009.60,100000000.00,2325
2023-12-16 00:00:00 UTC,41992.01,100000000.00,2381
2023-12-17 00:00:00 UTC,42247.07,100000000.00,2367
2023-12-18 00:00:00 UTC,41410.82,100000000.00,2415
2023-12-19 00:00:00 UTC,42684.18,100000000.00,2343
2023-12-20 00:00:00 UTC,42250.21,100000000.00,2367
2023-12-21 00:00:00 UTC,43634.12,100000000.00,2292
2023-12-22 00:00:00 UTC,43849.70,100000000.00,2281
2023-12-23 00:00:00 UTC,44003.70,100000000.00,2273
2023-12-24 00:00:00 UTC,43752.03,100000000.00,2286
2023-12-25 00:00:00 UTC,43034.97,100000000.00,2324
2023-12-26 00:00:00 UTC,43638.24,100000000.00,2292
2023-12-27 00:00:00 UTC,42516.43,100000000.00,2352
2023-12-28 00:00:00 UTC,43418.47,100000000.00,2303
2023-12-29 00:00:00 UTC,42600.65,100000000.00,2347
2023-12-30 00:00:00 UTC,42074.71,100000000.00,2377
2023-12-31 00:00:00 UTC,42220.61,100000000.00,2369
2024-01-01 00:00:00 UTC,42208.20,100000000.00,2369
2024-01-02 00:00:00 UTC,44168.68,100000000.00,2264
2024-01-03 00:00:00 UTC,44994.67,100000000.00,2222
2024-01-04 00:00:00 UTC,42821.56,100000000.00,2335
2024-01-05 00:00:00 UTC,44195.58,100000000.00,2263
2024-01-06 00:00:00 UTC,44113.70,100000000.00,2267
2024-01-07 00:00:00 UTC,43956.12,100000000.00,2275
2024-01-08 00:00:00 UTC,43883.74,100000000.00,2279
2024-01-09 00:00:00 UTC,46936.19,100000000.00,2131
2024-01-10 00:00:00 UTC,46105.95,100000000.00,2169
2024-01-11 00:00:00 UTC,46632.31,100000000.00,2144
2024-01-12 00:00:00 UTC,46314.36,100000000.00,2159
2024-01-13 00:00:00 UTC,42893.93,100000000.00,2331
2024-01-14 00:00:00 UTC,42848.47,100000000.00,2334
2024-01-15 00:00:00 UTC,41800.93,100000000.00,2392
2024-01-16 00:00:00 UTC,42587.34,100000000.00,2348
2024-01-17 00:00:00 UTC,43148.00,100000000.00,2318
2024-01-18 00:00:00 UTC,42713.86,100000000.00,2341
2024-01-19 00:00:00 UTC,41261.39,100000000.00,2424
2024-01-20 00:00:00 UTC,41600.94,100000000.00,2404
2024-01-21 00:00:00 UTC,41626.11,100000000.00,2402
2024-01-22 00:00:00 UTC,41541.90,100000000.00,2407
2024-01-23 00:00:00 UTC,39504.73,100000000.00,2531
2024-01-24 00:00:00 UTC,39833.45,100000000.00,2510
2024-01-25 00:00:00 UTC,40123.67,100000000.00,2492
2024-01-26 00:00:00 UTC,39938.29,100000000.00,2504
2024-01-27 00:00:00 UTC,41862.94,100000000.00,2389
2024-01-28 00:00:00 UTC,42119.61,100000000.00,2374
2024-01-29 00:00:00 UTC,42026.58,100000000.00,2379
2024-01-30 00:00:00 UTC,43267.61,100000000.00,2311
2024-01-31 00:00:00 UTC,42892.03,100000000.00,2331
2024-02-01 00:00:00 UTC,42583.26,100000000.00,2348
2024-02-02 00:00:00 UTC,43069.04,100000000.00,2322
2024-02-03 00:00:00 UTC,43170.66,100000000.00,2316
2024-02-04 00:00:00 UTC,42976.85,100000000.00,2327
2024-02-05 00:00:00 UTC,42599.36,100000000.00,2347
2024-02-06 00:00:00 UTC,42648.46,100000000.00,2345
2024-02-07 00:00:00 UTC,43087.79,100000000.00,2321
2024-02-08 00:00:00 UTC,44247.42,100000000.00,2260
2024-02-09 00:00:00 UTC,45338.27,100000000.00,2206
2024-02-10 00:00:00 UTC,47143.24,100000000.00,2121
2024-02-11 00:00:00 UTC,47769.00,100000000.00,2093
2024-02-12 00:00:00 UTC,48189.88,100000000.00,2075
2024-02-13 00:00:00 UTC,50050.14,100000000.00,1998
2024-02-14 00:00:00 UTC,49732.15,100000000.00,2011
2024-02-15 00:00:00 UTC,51790.17,100000000.00,1931
2024-02-16 00:00:00 UTC,51958.23,100000000.00,1925
2024-02-17 00:00:00 UTC,52166.43,100000000.00,1917
2024-02-18 00:00:00 UTC,51684.52,100000000.00,1935
2024-02-19 00:00:00 UTC,52138.49,100000000.00,1918
2024-02-20 00:00:00 UTC,51764.31,100000000.00,1932
2024-02-21 00:00:00 UTC,52286.79,100000000.00,1913
2024-02-22 00:00:00 UTC,51842.76,100000000.00,1929
2024-02-23 00:00:00 UTC,51319.50,100000000.00,1949
2024-02-24 00:00:00 UTC,50841.08,100000000.00,1967
2024-02-25 00:00:00 UTC,51553.10,100000000.00,1940
2024-02-26 00:00:00 UTC,51751.88,100000000.00,1932
2024-02-27 00:00:00 UTC,54478.19,100000000.00,1836
2024-02-28 00:00:00 UTC,57003.53,100000000.00,1754
